unit_number,unit_price,total_price,win,discount_rate,unit_margin,unit_sold_number,total_margin
36 ,17107 ,615848 ,0 ,0.31572 ,2107 ,0 ,0 
30 ,15514 ,465428 ,1 ,0.37944 ,514 ,30 ,15420 
24 ,16448 ,394745 ,0 ,0.34208 ,1448 ,0 ,0 
12 ,20268 ,243221 ,0 ,0.18928 ,5268 ,0 ,0 
31 ,17631 ,546557 ,0 ,0.29476 ,2631 ,0 ,0 
21 ,15330 ,321923 ,0 ,0.38680 ,330 ,0 ,0 
25 ,15554 ,388850 ,1 ,0.37784 ,554 ,25 ,13850 
36 ,18791 ,676464 ,0 ,0.24836 ,3791 ,0 ,0 
11 ,18286 ,201147 ,1 ,0.26856 ,3286 ,11 ,36146 
28 ,20421 ,571801 ,0 ,0.18316 ,5421 ,0 ,0 
32 ,15759 ,504292 ,1 ,0.36964 ,759 ,32 ,24288 
13 ,21245 ,276181 ,0 ,0.15020 ,6245 ,0 ,0 
14 ,16865 ,236107 ,1 ,0.32540 ,1865 ,14 ,26110 
21 ,20778 ,436333 ,0 ,0.16888 ,5778 ,0 ,0 
11 ,20407 ,224480 ,0 ,0.18372 ,5407 ,0 ,0 
20 ,19556 ,391114 ,0 ,0.21776 ,4556 ,0 ,0 
10 ,15618 ,156177 ,1 ,0.37528 ,618 ,10 ,6180 
11 ,21917 ,241091 ,0 ,0.12332 ,6917 ,0 ,0 
16 ,20601 ,329611 ,0 ,0.17596 ,5601 ,0 ,0 
13 ,19685 ,255901 ,0 ,0.21260 ,4685 ,0 ,0 
12 ,21798 ,261574 ,0 ,0.12808 ,6798 ,0 ,0 
16 ,19982 ,319712 ,0 ,0.20072 ,4982 ,0 ,0 
17 ,20755 ,352827 ,0 ,0.16980 ,5755 ,0 ,0 
17 ,16279 ,276747 ,1 ,0.34884 ,1279 ,17 ,21743 
18 ,19619 ,353150 ,0 ,0.21524 ,4619 ,0 ,0 
13 ,18423 ,239500 ,0 ,0.26308 ,3423 ,0 ,0 
11 ,15406 ,169470 ,1 ,0.38376 ,406 ,11 ,4466 
14 ,20332 ,284645 ,0 ,0.18672 ,5332 ,0 ,0 
13 ,15167 ,197168 ,1 ,0.39332 ,167 ,13 ,2171 
16 ,17991 ,287855 ,1 ,0.28036 ,2991 ,16 ,47856 
13 ,20167 ,262171 ,0 ,0.19332 ,5167 ,0 ,0 
13 ,16382 ,212963 ,1 ,0.34472 ,1382 ,13 ,17966 
11 ,16513 ,181646 ,1 ,0.33948 ,1513 ,11 ,16643 
23 ,18235 ,419401 ,0 ,0.27060 ,3235 ,0 ,0 
13 ,21426 ,278535 ,0 ,0.14296 ,6426 ,0 ,0 
12 ,21982 ,263785 ,0 ,0.12072 ,6982 ,0 ,0 
12 ,16250 ,195006 ,1 ,0.35000 ,1250 ,12 ,15000 
19 ,19357 ,367785 ,0 ,0.22572 ,4357 ,0 ,0 
11 ,20817 ,228991 ,0 ,0.16732 ,5817 ,0 ,0 
15 ,15242 ,228624 ,1 ,0.39032 ,242 ,15 ,3630 
15 ,15880 ,238201 ,1 ,0.36480 ,880 ,15 ,13200 
10 ,16902 ,169024 ,1 ,0.32392 ,1902 ,10 ,19020 
30 ,17496 ,524876 ,0 ,0.30016 ,2496 ,0 ,0 
23 ,19991 ,459783 ,0 ,0.20036 ,4991 ,0 ,0 
23 ,22066 ,507529 ,0 ,0.11736 ,7066 ,0 ,0 
19 ,22052 ,418990 ,0 ,0.11792 ,7052 ,0 ,0 
40 ,15888 ,635538 ,1 ,0.36448 ,888 ,40 ,35520 
10 ,17961 ,179605 ,0 ,0.28156 ,2961 ,0 ,0 
16 ,19946 ,319130 ,0 ,0.20216 ,4946 ,0 ,0 
28 ,22227 ,622369 ,0 ,0.11092 ,7227 ,0 ,0 
18 ,20041 ,360745 ,0 ,0.19836 ,5041 ,0 ,0 
25 ,17705 ,442636 ,0 ,0.29180 ,2705 ,0 ,0 
13 ,21036 ,273464 ,0 ,0.15856 ,6036 ,0 ,0 
15 ,17172 ,257581 ,1 ,0.31312 ,2172 ,15 ,32580 
17 ,15488 ,263299 ,1 ,0.38048 ,488 ,17 ,8296 
16 ,21072 ,337150 ,0 ,0.15712 ,6072 ,0 ,0 
16 ,15428 ,246843 ,1 ,0.38288 ,428 ,16 ,6848 
10 ,18656 ,186562 ,0 ,0.25376 ,3656 ,0 ,0 
27 ,19573 ,528471 ,0 ,0.21708 ,4573 ,0 ,0 
11 ,16160 ,177759 ,1 ,0.35360 ,1160 ,11 ,12760 
16 ,16050 ,256804 ,1 ,0.35800 ,1050 ,16 ,16800 
19 ,21646 ,411270 ,0 ,0.13416 ,6646 ,0 ,0 
31 ,22379 ,693755 ,0 ,0.10484 ,7379 ,0 ,0 
27 ,15784 ,426178 ,1 ,0.36864 ,784 ,27 ,21168 
11 ,21555 ,237104 ,0 ,0.13780 ,6555 ,0 ,0 
33 ,20964 ,691814 ,0 ,0.16144 ,5964 ,0 ,0 
24 ,19163 ,459904 ,0 ,0.23348 ,4163 ,0 ,0 
15 ,18664 ,279958 ,0 ,0.25344 ,3664 ,0 ,0 
14 ,22164 ,310303 ,0 ,0.11344 ,7164 ,0 ,0 
17 ,21554 ,366424 ,0 ,0.13784 ,6554 ,0 ,0 
13 ,22164 ,288134 ,0 ,0.11344 ,7164 ,0 ,0 
20 ,15745 ,314904 ,1 ,0.37020 ,745 ,20 ,14900 
35 ,18524 ,648354 ,0 ,0.25904 ,3524 ,0 ,0 
10 ,21075 ,210746 ,0 ,0.15700 ,6075 ,0 ,0 
11 ,15887 ,174752 ,1 ,0.36452 ,887 ,11 ,9757 
26 ,16551 ,430328 ,1 ,0.33796 ,1551 ,26 ,40326 
18 ,16678 ,300200 ,1 ,0.33288 ,1678 ,18 ,30204 
11 ,20326 ,223589 ,0 ,0.18696 ,5326 ,0 ,0 
20 ,22467 ,449335 ,0 ,0.10132 ,7467 ,0 ,0 
33 ,17814 ,587867 ,0 ,0.28744 ,2814 ,0 ,0 
12 ,22170 ,266036 ,0 ,0.11320 ,7170 ,0 ,0 
12 ,20840 ,250076 ,0 ,0.16640 ,5840 ,0 ,0 
27 ,18657 ,503741 ,0 ,0.25372 ,3657 ,0 ,0 
19 ,20520 ,389872 ,0 ,0.17920 ,5520 ,0 ,0 
16 ,16022 ,256348 ,1 ,0.35912 ,1022 ,16 ,16352 
19 ,15844 ,301041 ,1 ,0.36624 ,844 ,19 ,16036 
18 ,18534 ,333604 ,0 ,0.25864 ,3534 ,0 ,0 
10 ,19789 ,197893 ,0 ,0.20844 ,4789 ,0 ,0 
16 ,21490 ,343836 ,0 ,0.14040 ,6490 ,0 ,0 
22 ,18566 ,408448 ,0 ,0.25736 ,3566 ,0 ,0 
11 ,16586 ,182445 ,1 ,0.33656 ,1586 ,11 ,17446 
11 ,20156 ,221711 ,0 ,0.19376 ,5156 ,0 ,0 
37 ,19505 ,721672 ,0 ,0.21980 ,4505 ,0 ,0 
15 ,21442 ,321629 ,0 ,0.14232 ,6442 ,0 ,0 
16 ,16674 ,266785 ,1 ,0.33304 ,1674 ,16 ,26784 
18 ,15085 ,271527 ,1 ,0.39660 ,85 ,18 ,1530 
10 ,21334 ,213344 ,0 ,0.14664 ,6334 ,0 ,0 
16 ,18659 ,298541 ,0 ,0.25364 ,3659 ,0 ,0 
11 ,16002 ,176025 ,1 ,0.35992 ,1002 ,11 ,11022 
17 ,17053 ,289900 ,1 ,0.31788 ,2053 ,17 ,34901 
23 ,22262 ,512023 ,0 ,0.10952 ,7262 ,0 ,0 
20 ,18970 ,379405 ,0 ,0.24120 ,3970 ,0 ,0 
34 ,16341 ,555592 ,0 ,0.34636 ,1341 ,0 ,0 
15 ,22094 ,331417 ,0 ,0.11624 ,7094 ,0 ,0 
23 ,19319 ,444345 ,1 ,0.22724 ,4319 ,23 ,99337 
25 ,21671 ,541768 ,0 ,0.13316 ,6671 ,0 ,0 
20 ,21879 ,437582 ,0 ,0.12484 ,6879 ,0 ,0 
31 ,21255 ,658901 ,0 ,0.14980 ,6255 ,0 ,0 
32 ,20575 ,658399 ,0 ,0.17700 ,5575 ,0 ,0 
31 ,22427 ,695245 ,0 ,0.10292 ,7427 ,0 ,0 
20 ,21662 ,433235 ,0 ,0.13352 ,6662 ,0 ,0 
15 ,22005 ,330082 ,0 ,0.11980 ,7005 ,0 ,0 
20 ,19610 ,392210 ,1 ,0.21560 ,4610 ,20 ,92200 
17 ,16191 ,275241 ,1 ,0.35236 ,1191 ,17 ,20247 
34 ,18098 ,615324 ,0 ,0.27608 ,3098 ,0 ,0 
28 ,19126 ,535520 ,1 ,0.23496 ,4126 ,28 ,115528 
31 ,19992 ,619747 ,0 ,0.20032 ,4992 ,0 ,0 
15 ,16309 ,244640 ,1 ,0.34764 ,1309 ,15 ,19635 
20 ,22115 ,442308 ,0 ,0.11540 ,7115 ,0 ,0 
18 ,22311 ,401594 ,0 ,0.10756 ,7311 ,0 ,0 
25 ,20948 ,523706 ,0 ,0.16208 ,5948 ,0 ,0 
16 ,19087 ,305387 ,1 ,0.23652 ,4087 ,16 ,65392 
36 ,21761 ,783389 ,0 ,0.12956 ,6761 ,0 ,0 
15 ,21410 ,321152 ,0 ,0.14360 ,6410 ,0 ,0 
23 ,20004 ,460097 ,0 ,0.19984 ,5004 ,0 ,0 
25 ,19518 ,487962 ,0 ,0.21928 ,4518 ,0 ,0 
14 ,17344 ,242821 ,1 ,0.30624 ,2344 ,14 ,32816 
12 ,19360 ,232315 ,0 ,0.22560 ,4360 ,0 ,0 
29 ,22218 ,644329 ,0 ,0.11128 ,7218 ,0 ,0 
18 ,17990 ,323816 ,0 ,0.28040 ,2990 ,0 ,0 
12 ,18095 ,217134 ,1 ,0.27620 ,3095 ,12 ,37140 
24 ,17266 ,414391 ,1 ,0.30936 ,2266 ,24 ,54384 
16 ,18121 ,289943 ,1 ,0.27516 ,3121 ,16 ,49936 
24 ,21805 ,523331 ,1 ,0.12780 ,6805 ,24 ,163320 
22 ,20593 ,453050 ,0 ,0.17628 ,5593 ,0 ,0 
35 ,17235 ,603223 ,1 ,0.31060 ,2235 ,35 ,78225 
12 ,16827 ,201926 ,1 ,0.32692 ,1827 ,12 ,21924 
14 ,21140 ,295955 ,0 ,0.15440 ,6140 ,0 ,0 
22 ,15502 ,341037 ,1 ,0.37992 ,502 ,22 ,11044 
23 ,19301 ,443930 ,1 ,0.22796 ,4301 ,23 ,98923 
12 ,18577 ,222920 ,0 ,0.25692 ,3577 ,0 ,0 
32 ,16877 ,540063 ,0 ,0.32492 ,1877 ,0 ,0 
20 ,16861 ,337229 ,1 ,0.32556 ,1861 ,20 ,37220 
22 ,17440 ,383680 ,1 ,0.30240 ,2440 ,22 ,53680 
24 ,16797 ,403134 ,1 ,0.32812 ,1797 ,24 ,43128 
24 ,18741 ,449781 ,0 ,0.25036 ,3741 ,0 ,0 
12 ,17282 ,207382 ,1 ,0.30872 ,2282 ,12 ,27384 
10 ,21113 ,211130 ,0 ,0.15548 ,6113 ,0 ,0 
17 ,21916 ,372573 ,0 ,0.12336 ,6916 ,0 ,0 
23 ,17156 ,394590 ,1 ,0.31376 ,2156 ,23 ,49588 
14 ,20310 ,284345 ,0 ,0.18760 ,5310 ,0 ,0 
35 ,16558 ,579543 ,1 ,0.33768 ,1558 ,35 ,54530 
10 ,20731 ,207312 ,0 ,0.17076 ,5731 ,0 ,0 
12 ,16710 ,200519 ,0 ,0.33160 ,1710 ,0 ,0 
13 ,16832 ,218812 ,0 ,0.32672 ,1832 ,0 ,0 
10 ,20142 ,201417 ,0 ,0.19432 ,5142 ,0 ,0 
26 ,20423 ,530993 ,0 ,0.18308 ,5423 ,0 ,0 
47 ,16973 ,797741 ,1 ,0.32108 ,1973 ,47 ,92731 
11 ,21814 ,239951 ,0 ,0.12744 ,6814 ,0 ,0 
10 ,16797 ,167974 ,1 ,0.32812 ,1797 ,10 ,17970 
27 ,17794 ,480433 ,1 ,0.28824 ,2794 ,27 ,75438 
13 ,19104 ,248347 ,0 ,0.23584 ,4104 ,0 ,0 
12 ,21115 ,253375 ,0 ,0.15540 ,6115 ,0 ,0 
26 ,16385 ,426011 ,1 ,0.34460 ,1385 ,26 ,36010 
16 ,22172 ,354756 ,0 ,0.11312 ,7172 ,0 ,0 
11 ,19750 ,217252 ,0 ,0.21000 ,4750 ,0 ,0 
15 ,16582 ,248732 ,0 ,0.33672 ,1582 ,0 ,0 
10 ,20479 ,204794 ,1 ,0.18084 ,5479 ,10 ,54790 
21 ,18357 ,385498 ,1 ,0.26572 ,3357 ,21 ,70497 
25 ,21174 ,529353 ,0 ,0.15304 ,6174 ,0 ,0 
24 ,16435 ,394430 ,1 ,0.34260 ,1435 ,24 ,34440 
10 ,19998 ,199983 ,0 ,0.20008 ,4998 ,0 ,0 
14 ,22323 ,312520 ,0 ,0.10708 ,7323 ,0 ,0 
13 ,21098 ,274271 ,0 ,0.15608 ,6098 ,0 ,0 
20 ,19842 ,396834 ,0 ,0.20632 ,4842 ,0 ,0 
29 ,21133 ,612854 ,0 ,0.15468 ,6133 ,0 ,0 
26 ,16870 ,438618 ,0 ,0.32520 ,1870 ,0 ,0 
14 ,15236 ,213304 ,1 ,0.39056 ,236 ,14 ,3304 
37 ,16884 ,624700 ,1 ,0.32464 ,1884 ,37 ,69708 
20 ,17478 ,349569 ,0 ,0.30088 ,2478 ,0 ,0 
33 ,16892 ,557423 ,1 ,0.32432 ,1892 ,33 ,62436 
14 ,20017 ,280241 ,0 ,0.19932 ,5017 ,0 ,0 
14 ,16074 ,225040 ,1 ,0.35704 ,1074 ,14 ,15036 
13 ,20643 ,268356 ,0 ,0.17428 ,5643 ,0 ,0 
33 ,20751 ,684797 ,0 ,0.16996 ,5751 ,0 ,0 
10 ,20942 ,209420 ,0 ,0.16232 ,5942 ,0 ,0 
36 ,19186 ,690711 ,0 ,0.23256 ,4186 ,0 ,0 
29 ,15227 ,441590 ,1 ,0.39092 ,227 ,29 ,6583 
17 ,19929 ,338797 ,0 ,0.20284 ,4929 ,0 ,0 
20 ,15548 ,310957 ,1 ,0.37808 ,548 ,20 ,10960 
20 ,20809 ,416173 ,0 ,0.16764 ,5809 ,0 ,0 
18 ,21743 ,391367 ,0 ,0.13028 ,6743 ,0 ,0 
20 ,19616 ,392311 ,0 ,0.21536 ,4616 ,0 ,0 
15 ,20076 ,301141 ,1 ,0.19696 ,5076 ,15 ,76140 
27 ,19348 ,522402 ,1 ,0.22608 ,4348 ,27 ,117396 
16 ,19355 ,309686 ,0 ,0.22580 ,4355 ,0 ,0 
28 ,16167 ,452667 ,1 ,0.35332 ,1167 ,28 ,32676 
40 ,20739 ,829570 ,0 ,0.17044 ,5739 ,0 ,0 
21 ,18391 ,386202 ,1 ,0.26436 ,3391 ,21 ,71211 
20 ,15291 ,305821 ,1 ,0.38836 ,291 ,20 ,5820 
19 ,22174 ,421303 ,0 ,0.11304 ,7174 ,0 ,0 
14 ,17480 ,244721 ,0 ,0.30080 ,2480 ,0 ,0 
19 ,18278 ,347283 ,1 ,0.26888 ,3278 ,19 ,62282 
29 ,18611 ,539710 ,0 ,0.25556 ,3611 ,0 ,0 
10 ,19982 ,199817 ,0 ,0.20072 ,4982 ,0 ,0 
12 ,18084 ,217012 ,1 ,0.27664 ,3084 ,12 ,37008 
10 ,19976 ,199757 ,0 ,0.20096 ,4976 ,0 ,0 
21 ,20964 ,440249 ,0 ,0.16144 ,5964 ,0 ,0 
19 ,17562 ,333684 ,0 ,0.29752 ,2562 ,0 ,0 
27 ,21268 ,574234 ,1 ,0.14928 ,6268 ,27 ,169236 
12 ,16464 ,197564 ,1 ,0.34144 ,1464 ,12 ,17568 
15 ,20252 ,303780 ,0 ,0.18992 ,5252 ,0 ,0 
26 ,19677 ,511595 ,0 ,0.21292 ,4677 ,0 ,0 
15 ,18154 ,272315 ,1 ,0.27384 ,3154 ,15 ,47310 
11 ,21762 ,239377 ,0 ,0.12952 ,6762 ,0 ,0 
18 ,20884 ,375904 ,0 ,0.16464 ,5884 ,0 ,0 
15 ,17056 ,255833 ,1 ,0.31776 ,2056 ,15 ,30840 
14 ,20695 ,289726 ,0 ,0.17220 ,5695 ,0 ,0 
17 ,16333 ,277667 ,0 ,0.34668 ,1333 ,0 ,0 
40 ,19388 ,775502 ,0 ,0.22448 ,4388 ,0 ,0 
15 ,17241 ,258615 ,1 ,0.31036 ,2241 ,15 ,33615 
16 ,15784 ,252547 ,1 ,0.36864 ,784 ,16 ,12544 
34 ,18447 ,627213 ,1 ,0.26212 ,3447 ,34 ,117198 
11 ,16025 ,176273 ,1 ,0.35900 ,1025 ,11 ,11275 
16 ,18881 ,302095 ,0 ,0.24476 ,3881 ,0 ,0 
19 ,15301 ,290710 ,1 ,0.38796 ,301 ,19 ,5719 
19 ,21605 ,410488 ,0 ,0.13580 ,6605 ,0 ,0 
14 ,21571 ,301988 ,0 ,0.13716 ,6571 ,0 ,0 
31 ,21259 ,659019 ,0 ,0.14964 ,6259 ,0 ,0 
12 ,17020 ,204245 ,1 ,0.31920 ,2020 ,12 ,24240 
10 ,20992 ,209925 ,0 ,0.16032 ,5992 ,0 ,0 
17 ,15908 ,270438 ,0 ,0.36368 ,908 ,0 ,0 
34 ,15869 ,539536 ,0 ,0.36524 ,869 ,0 ,0 
32 ,17422 ,557518 ,1 ,0.30312 ,2422 ,32 ,77504 
11 ,19257 ,211831 ,0 ,0.22972 ,4257 ,0 ,0 
18 ,18575 ,334345 ,0 ,0.25700 ,3575 ,0 ,0 
16 ,15962 ,255391 ,1 ,0.36152 ,962 ,16 ,15392 
15 ,15934 ,239013 ,1 ,0.36264 ,934 ,15 ,14010 
20 ,18823 ,376469 ,0 ,0.24708 ,3823 ,0 ,0 
15 ,16661 ,249914 ,0 ,0.33356 ,1661 ,0 ,0 
36 ,16245 ,584830 ,1 ,0.35020 ,1245 ,36 ,44820 
20 ,20831 ,416621 ,0 ,0.16676 ,5831 ,0 ,0 
13 ,17704 ,230148 ,1 ,0.29184 ,2704 ,13 ,35152 
40 ,20958 ,838336 ,0 ,0.16168 ,5958 ,0 ,0 
11 ,17623 ,193854 ,1 ,0.29508 ,2623 ,11 ,28853 
22 ,15786 ,347290 ,1 ,0.36856 ,786 ,22 ,17292 
20 ,15138 ,302765 ,1 ,0.39448 ,138 ,20 ,2760 
25 ,17107 ,427678 ,0 ,0.31572 ,2107 ,0 ,0 
10 ,16531 ,165306 ,1 ,0.33876 ,1531 ,10 ,15310 
23 ,15226 ,350209 ,1 ,0.39096 ,226 ,23 ,5198 
14 ,17453 ,244349 ,1 ,0.30188 ,2453 ,14 ,34342 
13 ,18518 ,240740 ,0 ,0.25928 ,3518 ,0 ,0 
10 ,20386 ,203859 ,0 ,0.18456 ,5386 ,0 ,0 
14 ,20819 ,291469 ,0 ,0.16724 ,5819 ,0 ,0 
17 ,19811 ,336782 ,0 ,0.20756 ,4811 ,0 ,0 
13 ,17268 ,224484 ,1 ,0.30928 ,2268 ,13 ,29484 
30 ,20661 ,619838 ,0 ,0.17356 ,5661 ,0 ,0 
16 ,18833 ,301335 ,1 ,0.24668 ,3833 ,16 ,61328 
19 ,16324 ,310162 ,0 ,0.34704 ,1324 ,0 ,0 
17 ,21846 ,371384 ,0 ,0.12616 ,6846 ,0 ,0 
30 ,17975 ,539263 ,1 ,0.28100 ,2975 ,30 ,89250 
23 ,16328 ,375555 ,1 ,0.34688 ,1328 ,23 ,30544 
14 ,18357 ,257004 ,0 ,0.26572 ,3357 ,0 ,0 
16 ,17663 ,282604 ,1 ,0.29348 ,2663 ,16 ,42608 
34 ,20893 ,710367 ,0 ,0.16428 ,5893 ,0 ,0 
40 ,20623 ,824916 ,0 ,0.17508 ,5623 ,0 ,0 
14 ,19419 ,271871 ,1 ,0.22324 ,4419 ,14 ,61866 
31 ,18557 ,575266 ,0 ,0.25772 ,3557 ,0 ,0 
14 ,20946 ,293244 ,0 ,0.16216 ,5946 ,0 ,0 
15 ,22187 ,332805 ,0 ,0.11252 ,7187 ,0 ,0 
12 ,17764 ,213167 ,1 ,0.28944 ,2764 ,12 ,33168 
19 ,20640 ,392152 ,1 ,0.17440 ,5640 ,19 ,107160 
23 ,22162 ,509717 ,0 ,0.11352 ,7162 ,0 ,0 
32 ,21052 ,673672 ,0 ,0.15792 ,6052 ,0 ,0 
22 ,19249 ,423485 ,1 ,0.23004 ,4249 ,22 ,93478 
32 ,18782 ,601028 ,0 ,0.24872 ,3782 ,0 ,0 
11 ,20689 ,227584 ,0 ,0.17244 ,5689 ,0 ,0 
17 ,18386 ,312569 ,0 ,0.26456 ,3386 ,0 ,0 
12 ,16076 ,192907 ,1 ,0.35696 ,1076 ,12 ,12912 
34 ,15532 ,528105 ,1 ,0.37872 ,532 ,34 ,18088 
12 ,16109 ,193308 ,1 ,0.35564 ,1109 ,12 ,13308 
13 ,19574 ,254465 ,1 ,0.21704 ,4574 ,13 ,59462 
26 ,19387 ,504067 ,0 ,0.22452 ,4387 ,0 ,0 
15 ,20408 ,306116 ,0 ,0.18368 ,5408 ,0 ,0 
10 ,21867 ,218665 ,0 ,0.12532 ,6867 ,0 ,0 
12 ,20075 ,240898 ,1 ,0.19700 ,5075 ,12 ,60900 
31 ,22168 ,687202 ,0 ,0.11328 ,7168 ,0 ,0 
22 ,16390 ,360574 ,0 ,0.34440 ,1390 ,0 ,0 
13 ,18266 ,237454 ,0 ,0.26936 ,3266 ,0 ,0 
12 ,18283 ,219390 ,1 ,0.26868 ,3283 ,12 ,39396 
12 ,17037 ,204439 ,1 ,0.31852 ,2037 ,12 ,24444 
10 ,21959 ,219587 ,0 ,0.12164 ,6959 ,0 ,0 
35 ,21890 ,766147 ,0 ,0.12440 ,6890 ,0 ,0 
34 ,20268 ,689124 ,0 ,0.18928 ,5268 ,0 ,0 
19 ,18968 ,360401 ,0 ,0.24128 ,3968 ,0 ,0 
12 ,21748 ,260973 ,0 ,0.13008 ,6748 ,0 ,0 
12 ,18449 ,221391 ,1 ,0.26204 ,3449 ,12 ,41388 
24 ,15490 ,371755 ,1 ,0.38040 ,490 ,24 ,11760 
18 ,18986 ,341747 ,0 ,0.24056 ,3986 ,0 ,0 
22 ,22221 ,488857 ,0 ,0.11116 ,7221 ,0 ,0 
11 ,18580 ,204378 ,0 ,0.25680 ,3580 ,0 ,0 
14 ,16382 ,229344 ,0 ,0.34472 ,1382 ,0 ,0 
44 ,17813 ,783775 ,1 ,0.28748 ,2813 ,44 ,123772 
13 ,20284 ,263691 ,0 ,0.18864 ,5284 ,0 ,0 
26 ,17106 ,444744 ,0 ,0.31576 ,2106 ,0 ,0 
24 ,19772 ,474533 ,1 ,0.20912 ,4772 ,24 ,114528 
28 ,18115 ,507233 ,0 ,0.27540 ,3115 ,0 ,0 
31 ,21354 ,661968 ,0 ,0.14584 ,6354 ,0 ,0 
27 ,19478 ,525897 ,0 ,0.22088 ,4478 ,0 ,0 
24 ,20115 ,482751 ,0 ,0.19540 ,5115 ,0 ,0 
22 ,21454 ,471992 ,0 ,0.14184 ,6454 ,0 ,0 
38 ,17504 ,665142 ,0 ,0.29984 ,2504 ,0 ,0 
51 ,19495 ,994245 ,0 ,0.22020 ,4495 ,0 ,0 
24 ,21114 ,506732 ,0 ,0.15544 ,6114 ,0 ,0 
17 ,18086 ,307458 ,0 ,0.27656 ,3086 ,0 ,0 
12 ,18116 ,217391 ,1 ,0.27536 ,3116 ,12 ,37392 
13 ,19961 ,259490 ,0 ,0.20156 ,4961 ,0 ,0 
12 ,22047 ,264558 ,0 ,0.11812 ,7047 ,0 ,0 
22 ,18546 ,408009 ,0 ,0.25816 ,3546 ,0 ,0 
22 ,16875 ,371253 ,0 ,0.32500 ,1875 ,0 ,0 
30 ,18020 ,540598 ,0 ,0.27920 ,3020 ,0 ,0 
21 ,20815 ,437109 ,0 ,0.16740 ,5815 ,0 ,0 
15 ,17196 ,257938 ,1 ,0.31216 ,2196 ,15 ,32940 
35 ,18951 ,663284 ,1 ,0.24196 ,3951 ,35 ,138285 
14 ,19038 ,266536 ,0 ,0.23848 ,4038 ,0 ,0 
29 ,21157 ,613550 ,0 ,0.15372 ,6157 ,0 ,0 
28 ,18551 ,519439 ,0 ,0.25796 ,3551 ,0 ,0 
19 ,19924 ,378548 ,1 ,0.20304 ,4924 ,19 ,93556 
11 ,18907 ,207978 ,1 ,0.24372 ,3907 ,11 ,42977 
24 ,21576 ,517828 ,0 ,0.13696 ,6576 ,0 ,0 
12 ,18130 ,217557 ,0 ,0.27480 ,3130 ,0 ,0 
14 ,20032 ,280453 ,0 ,0.19872 ,5032 ,0 ,0 
12 ,19597 ,235169 ,1 ,0.21612 ,4597 ,12 ,55164 
16 ,21803 ,348856 ,0 ,0.12788 ,6803 ,0 ,0 
37 ,20229 ,748470 ,0 ,0.19084 ,5229 ,0 ,0 
17 ,16375 ,278378 ,1 ,0.34500 ,1375 ,17 ,23375 
28 ,19865 ,556209 ,1 ,0.20540 ,4865 ,28 ,136220 
11 ,17935 ,197284 ,0 ,0.28260 ,2935 ,0 ,0 
23 ,15848 ,364500 ,1 ,0.36608 ,848 ,23 ,19504 
15 ,18484 ,277253 ,1 ,0.26064 ,3484 ,15 ,52260 
15 ,21092 ,316381 ,0 ,0.15632 ,6092 ,0 ,0 
15 ,15240 ,228600 ,1 ,0.39040 ,240 ,15 ,3600 
32 ,21105 ,675350 ,0 ,0.15580 ,6105 ,0 ,0 
10 ,16875 ,168746 ,0 ,0.32500 ,1875 ,0 ,0 
12 ,15792 ,189505 ,1 ,0.36832 ,792 ,12 ,9504 
11 ,20998 ,230980 ,0 ,0.16008 ,5998 ,0 ,0 
14 ,18986 ,265799 ,1 ,0.24056 ,3986 ,14 ,55804 
21 ,21517 ,451855 ,0 ,0.13932 ,6517 ,0 ,0 
12 ,18714 ,224569 ,0 ,0.25144 ,3714 ,0 ,0 
20 ,18519 ,370373 ,0 ,0.25924 ,3519 ,0 ,0 
16 ,20789 ,332617 ,0 ,0.16844 ,5789 ,0 ,0 
28 ,19912 ,557550 ,0 ,0.20352 ,4912 ,0 ,0 
11 ,18371 ,202085 ,1 ,0.26516 ,3371 ,11 ,37081 
15 ,17755 ,266319 ,1 ,0.28980 ,2755 ,15 ,41325 
33 ,18003 ,594101 ,1 ,0.27988 ,3003 ,33 ,99099 
11 ,15490 ,170385 ,1 ,0.38040 ,490 ,11 ,5390 
22 ,15794 ,347462 ,1 ,0.36824 ,794 ,22 ,17468 
12 ,16112 ,193343 ,1 ,0.35552 ,1112 ,12 ,13344 
23 ,20893 ,480528 ,0 ,0.16428 ,5893 ,0 ,0 
14 ,20803 ,291237 ,0 ,0.16788 ,5803 ,0 ,0 
11 ,17144 ,188580 ,1 ,0.31424 ,2144 ,11 ,23584 
32 ,18707 ,598636 ,0 ,0.25172 ,3707 ,0 ,0 
13 ,21848 ,284028 ,0 ,0.12608 ,6848 ,0 ,0 
12 ,16436 ,197236 ,1 ,0.34256 ,1436 ,12 ,17232 
12 ,16419 ,197033 ,1 ,0.34324 ,1419 ,12 ,17028 
14 ,18508 ,259110 ,0 ,0.25968 ,3508 ,0 ,0 
28 ,22242 ,622772 ,0 ,0.11032 ,7242 ,0 ,0 
16 ,16297 ,260746 ,1 ,0.34812 ,1297 ,16 ,20752 
12 ,21819 ,261833 ,0 ,0.12724 ,6819 ,0 ,0 
27 ,16527 ,446233 ,1 ,0.33892 ,1527 ,27 ,41229 
18 ,19909 ,358366 ,0 ,0.20364 ,4909 ,0 ,0 
17 ,17878 ,303922 ,0 ,0.28488 ,2878 ,0 ,0 
12 ,20209 ,242502 ,0 ,0.19164 ,5209 ,0 ,0 
11 ,19424 ,213669 ,0 ,0.22304 ,4424 ,0 ,0 
